t	angle	cycles
46.100000000	-0.213270000	32
46.100000000	-0.189580000	32
46.100000000	-0.166250000	32
46.100000000	-0.135050000	32
46.100000000	-0.105800000	32
46.100000000	-0.069330000	32
46.200000000	-0.029580000	32
46.200000000	0.014540000	32
46.200000000	0.067109000	32
46.200000000	0.114128000	32
46.200000000	0.161029000	32
46.200000000	0.222318000	32
46.300000000	0.276460000	32
46.300000000	0.327779000	32
46.300000000	0.388766000	32
46.300000000	0.444867000	32
46.300000000	0.505383000	32
46.300000000	0.555575000	32
46.400000000	0.607753000	32
46.400000000	0.654921000	32
46.400000000	0.704819000	32
46.400000000	0.757441000	32
46.400000000	0.779972000	32
46.400000000	0.807716000	32
46.500000000	0.835302000	32
46.500000000	0.858611000	32
46.500000000	0.879889000	32
46.500000000	0.899904000	32
46.500000000	0.914641000	32
46.500000000	0.927919000	32
46.600000000	0.939077000	32
46.600000000	0.947465000	32
46.600000000	0.956184000	32
46.600000000	0.961384000	32
46.600000000	0.964604000	32
46.600000000	0.968251000	32
46.700000000	0.970153000	32
46.700000000	0.970786000	32
46.700000000	0.971058000	32
46.700000000	0.970369000	32
46.700000000	0.968321000	32
46.700000000	0.966022000	32
46.800000000	0.961767000	32
46.800000000	0.956852000	32
46.800000000	0.950513000	32
46.800000000	0.941806000	32
46.800000000	0.931022000	32
46.800000000	0.918178000	32
46.900000000	0.901567000	32
46.900000000	0.883450000	32
46.900000000	0.862478000	32
46.900000000	0.838866000	32
46.900000000	0.809445000	32
46.900000000	0.777448000	32
47.000000000	0.741158000	33
47.000000000	0.698445000	33
47.000000000	0.655124000	33
47.000000000	0.605163000	33
47.000000000	0.552353000	33
47.000000000	0.498100000	33
47.100000000	0.438999000	33
47.100000000	0.385705000	33
47.100000000	0.321629000	33
47.100000000	0.262051000	33
47.100000000	0.207833000	33
47.100000000	0.156781000	33
47.200000000	0.096017000	33
47.200000000	0.046434000	33
47.200000000	-0.001970000	33
47.200000000	-0.044260000	33
47.200000000	-0.080700000	33
47.200000000	-0.111800000	33
47.300000000	-0.145030000	33
47.300000000	-0.170950000	33
47.300000000	-0.188280000	33
47.300000000	-0.209090000	33
47.300000000	-0.224630000	33
47.300000000	-0.234840000	33
47.400000000	-0.237130000	33
47.400000000	-0.239190000	33
47.400000000	-0.237240000	33
47.400000000	-0.231260000	33
47.400000000	-0.220010000	33
47.400000000	-0.204200000	33
47.500000000	-0.181900000	33
47.500000000	-0.157500000	33
47.500000000	-0.133150000	33
47.500000000	-0.097380000	33
47.500000000	-0.066690000	33
47.500000000	-0.027430000	33
47.600000000	0.017056000	33
47.600000000	0.067607000	33
47.600000000	0.107394000	33
47.600000000	0.165356000	33
47.600000000	0.217243000	33
47.600000000	0.267418000	33
47.700000000	0.322792000	33
47.700000000	0.377954000	33
47.700000000	0.434043000	33
47.700000000	0.487443000	33
47.700000000	0.545044000	33
47.700000000	0.592909000	33
47.800000000	0.641037000	33
47.800000000	0.684139000	33
47.800000000	0.728888000	33
47.800000000	0.761958000	33
47.800000000	0.801538000	33
47.800000000	0.825761000	33
47.900000000	0.849736000	33
47.900000000	0.871800000	33
47.900000000	0.890520000	33
47.900000000	0.907130000	33
47.900000000	0.921112000	33
47.900000000	0.932798000	33
48.000000000	0.943156000	33
48.000000000	0.951066000	33
48.000000000	0.956625000	33
48.000000000	0.960951000	33
48.000000000	0.964439000	33
48.000000000	0.966694000	33
48.100000000	0.968256000	33
48.100000000	0.968441000	33
48.100000000	0.967630000	33
48.100000000	0.966282000	33
48.100000000	0.963685000	33
48.100000000	0.960758000	33
48.200000000	0.955226000	33
48.200000000	0.949522000	33
48.200000000	0.940048000	33
48.200000000	0.929951000	33
48.200000000	0.917279000	33
48.200000000	0.902284000	33
48.300000000	0.884989000	33
48.300000000	0.862952000	33
48.300000000	0.839129000	33
48.300000000	0.812253000	33
48.300000000	0.778780000	33
48.300000000	0.743323000	33
48.400000000	0.705344000	34
48.400000000	0.656306000	34
48.400000000	0.606670000	34
48.400000000	0.554915000	34
48.400000000	0.505599000	34
48.400000000	0.451415000	34
48.500000000	0.389171000	34
48.500000000	0.329471000	34
48.500000000	0.275888000	34
48.500000000	0.217913000	34
48.500000000	0.165134000	34
48.500000000	0.113211000	34
48.600000000	0.060909000	34
48.600000000	0.009094000	34
48.600000000	-0.036920000	34
48.600000000	-0.057260000	34
48.600000000	-0.098360000	34
48.600000000	-0.133640000	34
48.700000000	-0.158460000	34
48.700000000	-0.179340000	34
48.700000000	-0.198320000	34
48.700000000	-0.209040000	34
48.700000000	-0.222920000	34
48.700000000	-0.226190000	34
48.800000000	-0.229310000	34
48.800000000	-0.226500000	34
48.800000000	-0.218900000	34
48.800000000	-0.207160000	34
48.800000000	-0.191440000	34
48.800000000	-0.175380000	34
48.900000000	-0.152940000	34
48.900000000	-0.127200000	34
48.900000000	-0.094530000	34
48.900000000	-0.063650000	34
48.900000000	-0.026860000	34
48.900000000	0.018763000	34
49.000000000	0.062198000	34
49.000000000	0.108683000	34
49.000000000	0.156933000	34
49.000000000	0.206094000	34
49.000000000	0.263447000	34
49.000000000	0.317738000	34
49.100000000	0.369820000	34
49.100000000	0.425175000	34
49.100000000	0.484309000	34
49.100000000	0.530906000	34
49.100000000	0.583918000	34
49.100000000	0.628136000	34
49.200000000	0.673965000	34
49.200000000	0.714293000	34
49.200000000	0.756240000	34
49.200000000	0.788102000	34
49.200000000	0.816496000	34
49.200000000	0.842469000	34
49.300000000	0.863995000	34
49.300000000	0.884146000	34
49.300000000	0.900797000	34
49.300000000	0.916660000	34
49.300000000	0.929472000	34
49.300000000	0.938493000	34
49.400000000	0.946397000	34
49.400000000	0.952654000	34
49.400000000	0.957912000	34
49.400000000	0.961657000	34
49.400000000	0.964213000	34
49.400000000	0.965649000	34
49.500000000	0.965869000	34
49.500000000	0.965490000	34
49.500000000	0.963897000	34
49.500000000	0.961344000	34
49.500000000	0.958157000	34
49.500000000	0.952469000	34
49.600000000	0.946563000	34
49.600000000	0.937675000	34
49.600000000	0.928267000	34
49.600000000	0.916020000	34
49.600000000	0.900735000	34
49.600000000	0.881405000	34
49.700000000	0.862773000	34
49.700000000	0.838710000	34
49.700000000	0.810423000	34
49.700000000	0.783165000	34
49.700000000	0.747825000	34
49.700000000	0.708780000	34
49.800000000	0.665490000	35
49.800000000	0.616708000	35
49.800000000	0.570009000	35
49.800000000	0.517874000	35
49.800000000	0.455542000	35
49.800000000	0.404540000	35
49.900000000	0.345731000	35
49.900000000	0.290642000	35
49.900000000	0.227686000	35
49.900000000	0.180004000	35
49.900000000	0.128909000	35
49.900000000	0.077079000	35
50.000000000	0.033308000	35
50.000000000	-0.013080000	35
50.000000000	-0.047010000	35
50.000000000	-0.085810000	35
50.000000000	-0.117540000	35
50.000000000	-0.142210000	35
50.100000000	-0.163210000	35
50.100000000	-0.180470000	35
50.100000000	-0.195400000	35
50.100000000	-0.211230000	35
50.100000000	-0.217240000	35
50.100000000	-0.220820000	35
50.200000000	-0.216870000	35
50.200000000	-0.212480000	35
50.200000000	-0.201560000	35
50.200000000	-0.185410000	35
50.200000000	-0.166630000	35
50.200000000	-0.144480000	35
50.300000000	-0.119920000	35
50.300000000	-0.089620000	35
50.300000000	-0.061100000	35
50.300000000	-0.025320000	35
50.300000000	0.020180000	35
50.300000000	0.062870000	35
50.400000000	0.108660000	35
50.400000000	0.156822000	35
50.400000000	0.205043000	35
50.400000000	0.258303000	35
50.400000000	0.313122000	35
50.400000000	0.366889000	35
50.500000000	0.419634000	35
50.500000000	0.474748000	35
50.500000000	0.525056000	35
50.500000000	0.577118000	35
50.500000000	0.624169000	35
50.500000000	0.670803000	35
50.600000000	0.711310000	35
50.600000000	0.750019000	35
50.600000000	0.782474000	35
50.600000000	0.811432000	35
50.600000000	0.836286000	35
50.600000000	0.859742000	35
50.700000000	0.879096000	35
50.700000000	0.896377000	35
50.700000000	0.911708000	35
50.700000000	0.923893000	35
50.700000000	0.934751000	35
50.700000000	0.944339000	35
50.800000000	0.949510000	35
50.800000000	0.954797000	35
50.800000000	0.958793000	35
50.800000000	0.961438000	35
50.800000000	0.963188000	35
50.800000000	0.963220000	35
50.900000000	0.963226000	35
50.900000000	0.962151000	35
50.900000000	0.958920000	35
50.900000000	0.956238000	35
50.900000000	0.950962000	35
50.900000000	0.943597000	35
51.000000000	0.936975000	35
51.000000000	0.926484000	35
51.000000000	0.914069000	35
51.000000000	0.899450000	35
51.000000000	0.881851000	35
51.000000000	0.861747000	35
51.100000000	0.838185000	35
51.100000000	0.812113000	35
51.100000000	0.779048000	35
51.100000000	0.743104000	35
51.100000000	0.704017000	35
51.100000000	0.663303000	35
51.200000000	0.615570000	36
51.200000000	0.571832000	36
51.200000000	0.521511000	36
51.200000000	0.466244000	36
51.200000000	0.410618000	36
51.200000000	0.353288000	36
51.300000000	0.297355000	36
51.300000000	0.241015000	36
51.300000000	0.191449000	36
51.300000000	0.144492000	36
51.300000000	0.088249000	36
51.300000000	0.049179000	36
51.400000000	0.003231000	36
51.400000000	-0.039530000	36
51.400000000	-0.074600000	36
51.400000000	-0.100550000	36
51.400000000	-0.127040000	36
51.400000000	-0.152310000	36
51.500000000	-0.171480000	36
51.500000000	-0.188970000	36
51.500000000	-0.202840000	36
51.500000000	-0.204940000	36
51.500000000	-0.208100000	36
51.500000000	-0.208110000	36
51.600000000	-0.201890000	36
51.600000000	-0.190560000	36
51.600000000	-0.174640000	36
51.600000000	-0.159650000	36
51.600000000	-0.139290000	36
51.600000000	-0.118020000	36
51.700000000	-0.087150000	36
51.700000000	-0.055300000	36
51.700000000	-0.017830000	36
51.700000000	0.018301000	36
51.700000000	0.062229000	36
51.700000000	0.110384000	36
51.800000000	0.155513000	36
51.800000000	0.207865000	36
51.800000000	0.255377000	36
51.800000000	0.309857000	36
51.800000000	0.357320000	36
51.800000000	0.417964000	36
51.900000000	0.468955000	36
51.900000000	0.519591000	36
51.900000000	0.566762000	36
51.900000000	0.617483000	36
51.900000000	0.662176000	36
51.900000000	0.704158000	36
52.000000000	0.745087000	36
52.000000000	0.775808000	36
52.000000000	0.804211000	36
52.000000000	0.830012000	36
52.000000000	0.853187000	36
52.000000000	0.873403000	36
52.100000000	0.891221000	36
52.100000000	0.907382000	36
52.100000000	0.919423000	36
52.100000000	0.931462000	36
52.100000000	0.940153000	36
52.100000000	0.946143000	36
52.200000000	0.951919000	36
52.200000000	0.956178000	36
52.200000000	0.958916000	36
52.200000000	0.960750000	36
52.200000000	0.961284000	36
52.200000000	0.960950000	36
52.300000000	0.960257000	36
52.300000000	0.956806000	36
52.300000000	0.953375000	36
52.300000000	0.948244000	36
52.300000000	0.942044000	36
52.300000000	0.934014000	36
52.400000000	0.924580000	36
52.400000000	0.911741000	36
52.400000000	0.896196000	36
52.400000000	0.879721000	36
52.400000000	0.859318000	36
52.400000000	0.835287000	36
52.500000000	0.808836000	36
52.500000000	0.781256000	36
52.500000000	0.750608000	36
52.500000000	0.720139000	36
52.500000000	0.670466000	36
52.500000000	0.628590000	36
52.600000000	0.581189000	37
52.600000000	0.527568000	37
52.600000000	0.473183000	37
52.600000000	0.420165000	37
52.600000000	0.365336000	37
52.600000000	0.313544000	37
52.700000000	0.260356000	37
52.700000000	0.213635000	37
52.700000000	0.159063000	37
52.700000000	0.110735000	37
52.700000000	0.059020000	37
52.700000000	0.014034000	37
52.800000000	-0.026680000	37
52.800000000	-0.063200000	37
52.800000000	-0.085470000	37
52.800000000	-0.114500000	37
52.800000000	-0.138790000	37
52.800000000	-0.157420000	37
52.900000000	-0.175490000	37
52.900000000	-0.184620000	37
52.900000000	-0.192790000	37
52.900000000	-0.195860000	37
52.900000000	-0.195940000	37
52.900000000	-0.191510000	37
53.000000000	-0.179160000	37
53.000000000	-0.165840000	37
53.000000000	-0.150790000	37
53.000000000	-0.132490000	37
53.000000000	-0.109200000	37
53.000000000	-0.085270000	37
53.100000000	-0.051560000	37
53.100000000	-0.014900000	37
53.100000000	0.020143000	37
53.100000000	0.061143000	37
53.100000000	0.113835000	37
53.100000000	0.155817000	37
53.200000000	0.210489000	37
53.200000000	0.255312000	37
53.200000000	0.306430000	37
53.200000000	0.362104000	37
53.200000000	0.414220000	37
53.200000000	0.463362000	37
53.300000000	0.515069000	37
53.300000000	0.568884000	37
53.300000000	0.615450000	37
53.300000000	0.654570000	37
53.300000000	0.696873000	37
53.300000000	0.734033000	37
53.400000000	0.772693000	37
53.400000000	0.799373000	37
53.400000000	0.824387000	37
53.400000000	0.847502000	37
53.400000000	0.868153000	37
53.400000000	0.887840000	37
53.500000000	0.902327000	37
53.500000000	0.916056000	37
53.500000000	0.927269000	37
53.500000000	0.935960000	37
53.500000000	0.944309000	37
53.500000000	0.949232000	37
53.600000000	0.953542000	37
53.600000000	0.956306000	37
53.600000000	0.958149000	37
53.600000000	0.958801000	37
53.600000000	0.958565000	37
53.600000000	0.957003000	37
53.700000000	0.955097000	37
53.700000000	0.950833000	37
53.700000000	0.948213000	37
53.700000000	0.940158000	37
53.700000000	0.932293000	37
53.700000000	0.921536000	37
53.800000000	0.909934000	37
53.800000000	0.895157000	37
53.800000000	0.879892000	37
53.800000000	0.858451000	37
53.800000000	0.835695000	37
53.800000000	0.809627000	37
53.900000000	0.783379000	37
53.900000000	0.750593000	37
53.900000000	0.714662000	37
53.900000000	0.664116000	37
53.900000000	0.625146000	37
53.900000000	0.579359000	37
54.000000000	0.532635000	38
54.000000000	0.476551000	38
54.000000000	0.425427000	38
54.000000000	0.375349000	38
54.000000000	0.318297000	38
54.000000000	0.268266000	38
54.100000000	0.211326000	38
54.100000000	0.167217000	38
54.100000000	0.113712000	38
54.100000000	0.070593000	38
54.100000000	0.028605000	38
54.100000000	-0.014270000	38
54.200000000	-0.042100000	38
54.200000000	-0.072140000	38
54.200000000	-0.100210000	38
54.200000000	-0.119900000	38
54.200000000	-0.145710000	38
54.200000000	-0.163840000	38
54.300000000	-0.168990000	38
54.300000000	-0.179720000	38
54.300000000	-0.182470000	38
54.300000000	-0.180690000	38
54.300000000	-0.178900000	38
54.300000000	-0.170690000	38
54.400000000	-0.154210000	38
54.400000000	-0.142770000	38
54.400000000	-0.117620000	38
54.400000000	-0.096850000	38
54.400000000	-0.070950000	38
54.400000000	-0.042040000	38
54.500000000	-0.005600000	38
54.500000000	0.029902000	38
54.500000000	0.071934000	38
54.500000000	0.112057000	38
54.500000000	0.157959000	38
54.500000000	0.208166000	38
54.600000000	0.257012000	38
54.600000000	0.306516000	38
54.600000000	0.354762000	38
54.600000000	0.412218000	38
54.600000000	0.460722000	38
54.600000000	0.512212000	38
54.700000000	0.562218000	38
54.700000000	0.603382000	38
54.700000000	0.651720000	38
54.700000000	0.692172000	38
54.700000000	0.749380000	38
54.700000000	0.775222000	38
54.800000000	0.794825000	38
54.800000000	0.821314000	38
54.800000000	0.843997000	38
54.800000000	0.867946000	38
54.800000000	0.883441000	38
54.800000000	0.899360000	38
54.900000000	0.912848000	38
54.900000000	0.925382000	38
54.900000000	0.933772000	38
54.900000000	0.940535000	38
54.900000000	0.946126000	38
54.900000000	0.950416000	38
55.000000000	0.953320000	38
55.000000000	0.954961000	38
55.000000000	0.955885000	38
55.000000000	0.955889000	38
55.000000000	0.955020000	38
55.000000000	0.951577000	38
55.100000000	0.947588000	38
55.100000000	0.943186000	38
55.100000000	0.936608000	38
55.100000000	0.928934000	38
55.100000000	0.918941000	38
55.100000000	0.906055000	38
55.200000000	0.891003000	38
55.200000000	0.873900000	38
55.200000000	0.853218000	38
55.200000000	0.833398000	38
55.200000000	0.806516000	38
55.200000000	0.782395000	38
55.300000000	0.744936000	38
55.300000000	0.707376000	38
55.300000000	0.668292000	38
55.300000000	0.625845000	38
55.300000000	0.575553000	38
55.300000000	0.530643000	38
55.400000000	0.480532000	39
55.400000000	0.426631000	39
55.400000000	0.376860000	39
55.400000000	0.322319000	39
55.400000000	0.269968000	39
55.400000000	0.218650000	39
55.500000000	0.167653000	39
55.500000000	0.120127000	39
55.500000000	0.073090000	39
55.500000000	0.032624000	39
55.500000000	-0.003690000	39
55.500000000	-0.045570000	39
55.600000000	-0.063920000	39
55.600000000	-0.102900000	39
55.600000000	-0.110820000	39
55.600000000	-0.132350000	39
55.600000000	-0.151650000	39
55.600000000	-0.159790000	39
55.700000000	-0.169460000	39
55.700000000	-0.171730000	39
55.700000000	-0.171330000	39
55.700000000	-0.169060000	39
55.700000000	-0.160050000	39
55.700000000	-0.148370000	39
55.800000000	-0.133930000	39
55.800000000	-0.114490000	39
55.800000000	-0.089700000	39
55.800000000	-0.063870000	39
55.800000000	-0.036390000	39
55.800000000	-0.000540000	39
55.900000000	0.036764000	39
55.900000000	0.076789000	39
55.900000000	0.115466000	39
55.900000000	0.164843000	39
55.900000000	0.213213000	39
55.900000000	0.261350000	39
56.000000000	0.309304000	39
56.000000000	0.359545000	39
56.000000000	0.411911000	39
56.000000000	0.461957000	39
56.000000000	0.513964000	39
56.000000000	0.560209000	39
56.100000000	0.602588000	39
56.100000000	0.646386000	39
56.100000000	0.691572000	39
56.100000000	0.723820000	39
56.100000000	0.761998000	39
56.100000000	0.795131000	39
56.200000000	0.816766000	39
56.200000000	0.840874000	39
56.200000000	0.861835000	39
56.200000000	0.880025000	39
56.200000000	0.895974000	39
56.200000000	0.908326000	39
56.300000000	0.920370000	39
